scoringPeriodId,Player,Position,Team,playerrosterslot,Actual,Predicted,ActualMinusPredicted,SlottedPosition,Starter
7,T.J. Hockenson,Tight End,Team_Aponte,6,4.7,6.0645913075,-1.3645913074999996,Tight End,Starter
8,T.J. Hockenson,Tight End,NA,NA,2.6,6.814604021,-4.2146040209999995,NA,Starter
9,T.J. Hockenson,Tight End,Just Drew _It,6,7.1000000000000005,7.497104961499999,-0.3971049614999984,Tight End,Starter
1,T.Y. Hilton,Wide Receiver,Breaston_Plants Inc,4,24.700000000000003,10.577227265,14.122772735000003,Wide Receiver,Starter
2,T.Y. Hilton,Wide Receiver,Breaston_Plants Inc,4,12.3,11.100102580000001,1.1998974199999992,Wide Receiver,Starter
3,T.Y. Hilton,Wide Receiver,Breaston_Plants Inc,4,16.5,11.149950674000001,5.350049325999999,Wide Receiver,Starter
4,T.Y. Hilton,Wide Receiver,Breaston_Plants Inc,20,0,0,0,Bench,Bench
5,T.Y. Hilton,Wide Receiver,Breaston_Plants Inc,23,5.7,13.682918374500002,-7.982918374500001,Flex,Starter
6,T.Y. Hilton,Wide Receiver,Breaston_Plants Inc,20,NA,0,NA,Bench,Bench
7,T.Y. Hilton,Wide Receiver,Breaston_Plants Inc,4,16.4,12.1537951185,4.246204881499999,Wide Receiver,Starter
8,T.Y. Hilton,Wide Receiver,Breaston_Plants Inc,4,6.4,11.328157388,-4.928157387999999,Wide Receiver,Starter
9,T.Y. Hilton,Wide Receiver,Breaston_Plants Inc,21,0,0,0,IR,Bench
10,T.Y. Hilton,Wide Receiver,Breaston_Plants Inc,21,0,0,0,IR,Bench
11,T.Y. Hilton,Wide Receiver,Breaston_Plants Inc,20,0,0,0,Bench,Bench
12,T.Y. Hilton,Wide Receiver,Breaston_Plants Inc,20,3.3,12.383282564000002,-9.083282564000001,Bench,Bench
1,Tarik Cohen,Running Back,B1G_HAUS,2,8.9,9.3868742995,-0.48687429950000016,Running Back,Starter
2,Tarik Cohen,Running Back,B1G_HAUS,2,3.5,9.134206591000002,-5.634206591000002,Running Back,Starter
3,Tarik Cohen,Running Back,B1G_HAUS,2,3.4000000000000004,9.106427602000002,-5.7064276020000015,Running Back,Starter
4,Tarik Cohen,Running Back,B1G_HAUS,2,8.799999999999999,8.415492364999999,0.3845076350000003,Running Back,Starter
5,Tarik Cohen,Running Back,B1G_HAUS,23,7.9,9.3034202945,-1.4034202945,Flex,Starter
6,Tarik Cohen,Running Back,B1G_HAUS,20,NA,0,NA,Bench,Bench
7,Tarik Cohen,Running Back,B1G_HAUS,2,7.4,9.140369751000001,-1.7403697510000011,Running Back,Starter
8,Tarik Cohen,Running Back,B1G_HAUS,20,6.1,9.638028681500002,-3.538028681500002,Bench,Bench
9,Tarik Cohen,Running Back,B1G_HAUS,2,2.6,7.2673687115000005,-4.6673687115,Running Back,Starter
10,Tarik Cohen,Running Back,B1G_HAUS,2,11.700000000000001,8.347201594500001,3.3527984054999997,Running Back,Starter
11,Tarik Cohen,Running Back,B1G_HAUS,20,15.9,7.838254494,8.061745506000001,Bench,Bench
12,Tarik Cohen,Running Back,B1G_HAUS,23,8.9,9.053384387,-0.15338438699999912,Flex,Starter
7,Teddy Bridgewater,Quarterback,NA,NA,19.939999999999998,12.1885951309,7.751404869099998,NA,Starter
8,Teddy Bridgewater,Quarterback,Soup_du Jour,20,-0.2,0.1429122572,-0.3429122572,Bench,Bench
9,Teddy Bridgewater,Quarterback,Soup_du Jour,20,NA,0,NA,Bench,Bench
2,Terry McLaurin,Wide Receiver,NA,NA,14.7,8.4033052965,6.2966947035,NA,Starter
3,Terry McLaurin,Wide Receiver,Dillon_Panthers ,20,16,9.618683027,6.381316973000001,Bench,Bench
4,Terry McLaurin,Wide Receiver,Dillon_Panthers ,20,0,0,0,Bench,Bench
5,Terry McLaurin,Wide Receiver,Dillon_Panthers ,20,6.6000000000000005,9.042879083499999,-2.4428790834999985,Bench,Bench
6,Terry McLaurin,Wide Receiver,Dillon_Panthers ,4,24,11.267693493000001,12.732306506999999,Wide Receiver,Starter
7,Terry McLaurin,Wide Receiver,Dillon_Panthers ,20,1.6,10.329019205000002,-8.729019205000002,Bench,Bench
8,Terry McLaurin,Wide Receiver,Dillon_Panthers ,20,5.9,10.449272079,-4.549272079,Bench,Bench
9,Terry McLaurin,Wide Receiver,Dillon_Panthers ,23,5.9,8.9947367735,-3.0947367734999993,Flex,Starter
10,Terry McLaurin,Wide Receiver,NA,NA,NA,0,NA,NA,Starter
11,Terry McLaurin,Wide Receiver,Pre-Snap_Adjustment,4,8.4,9.944256824,-1.5442568239999996,Wide Receiver,Starter
12,Terry McLaurin,Wide Receiver,Pre-Snap_Adjustment,20,9.7,10.3369812735,-0.6369812735,Bench,Bench
1,Tevin Coleman,Running Back,NightTraen_Reign,2,6.6000000000000005,10.5132872955,-3.913287295499999,Running Back,Starter
2,Tevin Coleman,Running Back,NightTraen_Reign,21,0,0,0,IR,Bench
4,Tevin Coleman,Running Back,NA,NA,NA,0,NA,NA,Starter
5,Tevin Coleman,Running Back,Pre-Snap_Adjustment,20,15.700000000000001,9.406046906,6.293953094000001,Bench,Bench
6,Tevin Coleman,Running Back,Pre-Snap_Adjustment,23,13.1,11.374830043499998,1.725169956500002,Flex,Starter
7,Tevin Coleman,Running Back,Pre-Snap_Adjustment,23,7.1000000000000005,15.306222674,-8.206222674,Flex,Starter
8,Tevin Coleman,Running Back,Pre-Snap_Adjustment,23,36.8,14.125550635000002,22.674449364999994,Flex,Starter
9,Tevin Coleman,Running Back,Pre-Snap_Adjustment,2,4.6000000000000005,15.471962439999999,-10.871962439999997,Running Back,Starter
10,Tevin Coleman,Running Back,Pre-Snap_Adjustment,2,9.2,15.732172665499998,-6.532172665499999,Running Back,Starter
11,Tevin Coleman,Running Back,Pre-Snap_Adjustment,2,7.700000000000001,13.997971198000002,-6.297971198000001,Running Back,Starter
12,Tevin Coleman,Running Back,Pre-Snap_Adjustment,2,11.9,15.631028779000001,-3.7310287790000007,Running Back,Starter
1,Texans D/ST,Defense,Easy As_A Bisi,16,7,8.221494358000001,-1.221494358000001,Defense,Starter
2,Texans D/ST,Defense,Easy As_A Bisi,16,16.2,16.304900372,-0.10490037199999946,Defense,Starter
3,Texans D/ST,Defense,Easy As_A Bisi,16,12,12.141406668,-0.14140666800000012,Defense,Starter
4,Texans D/ST,Defense,Easy As_A Bisi,16,16.6,13.280037366,3.3199626340000012,Defense,Starter
5,Texans D/ST,Defense,Easy As_A Bisi,16,14.2,13.411933769,0.7880662310000002,Defense,Starter
1,Titans D/ST,Defense,Hart_attack,16,27.8,12.369874976,15.430125024,Defense,Starter
2,Titans D/ST,Defense,Hart_attack,16,13.399999999999999,13.823359738999999,-0.42335973900000035,Defense,Starter
3,Titans D/ST,Defense,Hart_attack,16,11,16.316550261,-5.316550261,Defense,Starter
4,Titans D/ST,Defense,Hart_attack,16,17,11.907657551,5.092342449,Defense,Starter
5,Titans D/ST,Defense,Hart_attack,16,15.399999999999999,16.651837779999997,-1.251837779999999,Defense,Starter
6,Titans D/ST,Defense,The_Peppy Kids,16,14.6,15.724927106000003,-1.124927106000003,Defense,Starter
7,Titans D/ST,Defense,The_Peppy Kids,16,12,13.752424530999999,-1.752424530999999,Defense,Starter
8,Titans D/ST,Defense,The_Peppy Kids,16,13.799999999999999,12.690327305999999,1.1096726940000003,Defense,Starter
9,Titans D/ST,Defense,The_Peppy Kids,20,8,13.105495553999999,-5.105495553999999,Bench,Bench
12,Titans D/ST,Defense,Heartbreak_Kid,16,12,14.446683116,-2.446683116000001,Defense,Starter
1,Todd Gurley II,Running Back,Soup_du Jour,2,10.600000000000001,15.629093752500001,-5.0290937525,Running Back,Starter
2,Todd Gurley II,Running Back,Soup_du Jour,2,14.200000000000001,12.466990832999999,1.7330091670000023,Running Back,Starter
3,Todd Gurley II,Running Back,Soup_du Jour,2,4.3,13.613647724000002,-9.313647724000003,Running Back,Starter
4,Todd Gurley II,Running Back,Soup_du Jour,2,22.5,14.743302693500002,7.756697306499998,Running Back,Starter
5,Todd Gurley II,Running Back,Soup_du Jour,2,17.200000000000003,15.265146326000002,1.934853674000001,Running Back,Starter
6,Todd Gurley II,Running Back,Soup_du Jour,21,0,0,0,IR,Bench
7,Todd Gurley II,Running Back,Soup_du Jour,2,11.900000000000002,16.747688733,-4.847688732999998,Running Back,Starter
8,Todd Gurley II,Running Back,Soup_du Jour,2,10.4,16.281274188,-5.881274188000001,Running Back,Starter
9,Todd Gurley II,Running Back,Soup_du Jour,20,NA,0,NA,Bench,Bench
10,Todd Gurley II,Running Back,Soup_du Jour,2,7.300000000000001,13.724767163500001,-6.4247671635,Running Back,Starter
11,Todd Gurley II,Running Back,Soup_du Jour,2,18.8,12.523917046500003,6.276082953499998,Running Back,Starter
12,Todd Gurley II,Running Back,Soup_du Jour,2,3.4000000000000004,14.209375419,-10.809375419,Running Back,Starter
1,Tom Brady,Quarterback,Dillon_Panthers ,20,25.64,18.217252347,7.422747653000002,Bench,Bench
2,Tom Brady,Quarterback,Dillon_Panthers ,0,24.66,19.995238294099998,4.664761705900002,Quarterback,Starter
3,Tom Brady,Quarterback,Dillon_Panthers ,0,20.14,17.728547814000002,2.4114521859999982,Quarterback,Starter
4,Tom Brady,Quarterback,Hart_attack,0,3.7,16.9307453083,-13.230745308300001,Quarterback,Starter
5,Tom Brady,Quarterback,Hart_attack,0,23.92,18.157463299299998,5.762536700700004,Quarterback,Starter
6,Tom Brady,Quarterback,Hart_attack,0,21.96,19.1817654223,2.778234577700001,Quarterback,Starter
7,Tom Brady,Quarterback,Hart_attack,0,11.96,17.5229920306,-5.5629920306,Quarterback,Starter
8,Tom Brady,Quarterback,Hart_attack,0,18.36,17.4970221272,0.8629778727999984,Quarterback,Starter
9,Tom Brady,Quarterback,Hart_attack,0,13.4,16.895127521600003,-3.4951275216000024,Quarterback,Starter
10,Tom Brady,Quarterback,Hart_attack,20,NA,0,NA,Bench,Bench
11,Tom Brady,Quarterback,Hart_attack,0,8.540000000000001,17.0551233601,-8.5151233601,Quarterback,Starter
12,Tom Brady,Quarterback,Hart_attack,0,11.3,16.786202432,-5.486202431999999,Quarterback,Starter
1,Travis Kelce,Tight End,Heartbreak_Kid,6,10.3,13.660077486499999,-3.360077486499998,Tight End,Starter
2,Travis Kelce,Tight End,Heartbreak_Kid,6,20.200000000000003,17.011739416,3.188260584000002,Tight End,Starter
3,Travis Kelce,Tight End,Heartbreak_Kid,6,12.4,15.3204327235,-2.9204327234999994,Tight End,Starter
4,Travis Kelce,Tight End,Heartbreak_Kid,6,12,15.780387787999999,-3.7803877879999987,Tight End,Starter
5,Travis Kelce,Tight End,Heartbreak_Kid,6,9,14.679507152500001,-5.679507152500001,Tight End,Starter
6,Travis Kelce,Tight End,Heartbreak_Kid,6,7.800000000000001,14.3164697485,-6.516469748499999,Tight End,Starter
7,Travis Kelce,Tight End,Heartbreak_Kid,6,7.4,13.364138507,-5.9641385069999995,Tight End,Starter
8,Travis Kelce,Tight End,Heartbreak_Kid,6,14.3,10.5848797925,3.7151202075,Tight End,Starter
9,Travis Kelce,Tight End,Heartbreak_Kid,6,9.7,10.876348169000002,-1.1763481690000024,Tight End,Starter
10,Travis Kelce,Tight End,Heartbreak_Kid,6,17,14.2158028435,2.7841971564999994,Tight End,Starter
11,Travis Kelce,Tight End,Heartbreak_Kid,6,18.700000000000003,13.2473528005,5.452647199500003,Tight End,Starter
12,Travis Kelce,Tight End,Heartbreak_Kid,20,NA,0,NA,Bench,Bench
6,Trey Burton,Tight End,NA,NA,NA,0,NA,NA,Starter
7,Trey Burton,Tight End,B1G_HAUS,6,2.1,4.56770195,-2.46770195,Tight End,Starter
8,Trey Burton,Tight End,B1G_HAUS,20,2.1,4.440671216,-2.340671216,Bench,Bench
9,Trey Burton,Tight End,B1G_HAUS,20,0,4.671078565999999,-4.671078565999999,Bench,Bench
10,Trey Burton,Tight End,B1G_HAUS,20,0,3.779830429,-3.779830429,Bench,Bench
11,Trey Burton,Tight End,B1G_HAUS,21,0,0,0,IR,Bench
12,Trey Burton,Tight End,B1G_HAUS,21,0,0,0,IR,Bench
7,Ty Johnson,Running Back,NA,NA,7.700000000000001,2.0108277812999997,5.689172218700001,NA,Starter
8,Ty Johnson,Running Back,Just Drew _It,23,4.3,11.7109460095,-7.410946009500001,Flex,Starter
9,Ty Johnson,Running Back,Just Drew _It,23,5.1000000000000005,10.280647514,-5.1806475139999995,Flex,Starter
10,Ty Johnson,Running Back,Just Drew _It,20,2.4000000000000004,7.765236128000001,-5.365236128,Bench,Bench
11,Ty Johnson,Running Back,Just Drew _It,20,1.1,7.131863621100001,-6.031863621100001,Bench,Bench
12,Ty Johnson,Running Back,Just Drew _It,20,3.1,2.8069348228,0.2930651771999999,Bench,Bench
1,Tyler Boyd,Wide Receiver,The_Peppy Kids,20,10.3,11.460686699399998,-1.1606866993999976,Bench,Bench
2,Tyler Boyd,Wide Receiver,The_Peppy Kids,20,17.200000000000003,10.367553304300001,6.832446695700002,Bench,Bench
3,Tyler Boyd,Wide Receiver,The_Peppy Kids,20,9.8,10.6468048371,-0.8468048370999988,Bench,Bench
4,Tyler Boyd,Wide Receiver,The_Peppy Kids,4,4.800000000000001,12.469796004300001,-7.6697960043,Wide Receiver,Starter
5,Tyler Boyd,Wide Receiver,The_Peppy Kids,4,23.3,11.8238913063,11.4761086937,Wide Receiver,Starter
6,Tyler Boyd,Wide Receiver,The_Peppy Kids,4,2.5,12.4520863247,-9.9520863247,Wide Receiver,Starter
7,Tyler Boyd,Wide Receiver,The_Peppy Kids,23,6,11.4499735095,-5.4499735094999995,Flex,Starter
8,Tyler Boyd,Wide Receiver,The_Peppy Kids,20,9.8,11.4573088346,-1.6573088345999984,Bench,Bench
9,Tyler Boyd,Wide Receiver,The_Peppy Kids,20,NA,0,NA,Bench,Bench
10,Tyler Boyd,Wide Receiver,The_Peppy Kids,23,9.2,10.6688181844,-1.4688181844,Flex,Starter
11,Tyler Boyd,Wide Receiver,The_Peppy Kids,20,1.5,10.105292222100001,-8.605292222100001,Bench,Bench
12,Tyler Boyd,Wide Receiver,The_Peppy Kids,20,16.6,8.551763235000001,8.048236765,Bench,Bench
1,Tyler Lockett,Wide Receiver,Easy As_A Bisi,20,10.9,10.740700072500001,0.15929992749999933,Bench,Bench
2,Tyler Lockett,Wide Receiver,Easy As_A Bisi,20,12.9,10.093503893700001,2.806496106299999,Bench,Bench
3,Tyler Lockett,Wide Receiver,Easy As_A Bisi,20,26.9,10.964731186300002,15.935268813699997,Bench,Bench
4,Tyler Lockett,Wide Receiver,Easy As_A Bisi,4,7.1000000000000005,12.972065277500002,-5.872065277500002,Wide Receiver,Starter
5,Tyler Lockett,Wide Receiver,Easy As_A Bisi,4,12.3,12.731927347500001,-0.4319273475000003,Wide Receiver,Starter
6,Tyler Lockett,Wide Receiver,Easy As_A Bisi,4,10.3,12.404456731,-2.104456730999999,Wide Receiver,Starter
7,Tyler Lockett,Wide Receiver,Easy As_A Bisi,4,14.3,11.731840687499998,2.5681593125000024,Wide Receiver,Starter
8,Tyler Lockett,Wide Receiver,Easy As_A Bisi,4,13,12.0198479312,0.9801520688000007,Wide Receiver,Starter
9,Tyler Lockett,Wide Receiver,Easy As_A Bisi,4,33.7,13.135585101999999,20.564414898000003,Wide Receiver,Starter
10,Tyler Lockett,Wide Receiver,Easy As_A Bisi,4,4.4,13.2729162908,-8.8729162908,Wide Receiver,Starter
11,Tyler Lockett,Wide Receiver,Easy As_A Bisi,20,NA,0,NA,Bench,Bench
12,Tyler Lockett,Wide Receiver,Easy As_A Bisi,23,4.300000000000001,13.523676494800002,-9.223676494800001,Flex,Starter
1,Tyreek Hill,Wide Receiver,Dillon_Panthers ,4,3.1,14.6980814173,-11.5980814173,Wide Receiver,Starter
2,Tyreek Hill,Wide Receiver,Dillon_Panthers ,21,0,0,0,IR,Bench
3,Tyreek Hill,Wide Receiver,Dillon_Panthers ,21,0,0,0,IR,Bench
4,Tyreek Hill,Wide Receiver,Dillon_Panthers ,21,0,0,0,IR,Bench
5,Tyreek Hill,Wide Receiver,Dillon_Panthers ,21,0,0,0,IR,Bench
6,Tyreek Hill,Wide Receiver,Breaston_Plants Inc,4,22.5,11.7007189522,10.7992810478,Wide Receiver,Starter
7,Tyreek Hill,Wide Receiver,Breaston_Plants Inc,4,14.9,14.6998637602,0.20013623980000084,Wide Receiver,Starter
8,Tyreek Hill,Wide Receiver,Breaston_Plants Inc,4,11.100000000000001,12.532354711599998,-1.4323547115999968,Wide Receiver,Starter
9,Tyreek Hill,Wide Receiver,Breaston_Plants Inc,4,23.5,12.187495678,11.312504322,Wide Receiver,Starter
10,Tyreek Hill,Wide Receiver,Breaston_Plants Inc,4,27.5,15.863994399500001,11.636005600499999,Wide Receiver,Starter
11,Tyreek Hill,Wide Receiver,Breaston_Plants Inc,4,0,16.4772096055,-16.4772096055,Wide Receiver,Starter
12,Tyreek Hill,Wide Receiver,Breaston_Plants Inc,20,NA,0,NA,Bench,Bench
1,Tyrell Williams,Wide Receiver,Easy As_A Bisi,20,19.5,10.381210553,9.118789447,Bench,Bench
2,Tyrell Williams,Wide Receiver,Easy As_A Bisi,23,13.100000000000001,12.4104759815,0.689524018500002,Flex,Starter
3,Tyrell Williams,Wide Receiver,Easy As_A Bisi,20,10.4,10.611766620000001,-0.21176662000000057,Bench,Bench
4,Tyrell Williams,Wide Receiver,Easy As_A Bisi,20,11.1,10.1690298115,0.9309701884999999,Bench,Bench
5,Tyrell Williams,Wide Receiver,Easy As_A Bisi,20,0,0,0,Bench,Bench
6,Tyrell Williams,Wide Receiver,Easy As_A Bisi,20,NA,0,NA,Bench,Bench
7,Tyrell Williams,Wide Receiver,Easy As_A Bisi,20,0,0,0,Bench,Bench
8,Tyrell Williams,Wide Receiver,Easy As_A Bisi,21,16.6,11.448508085500002,5.151491914499999,IR,Bench
9,Tyrell Williams,Wide Receiver,Easy As_A Bisi,21,6.300000000000001,10.605765987500002,-4.305765987500001,IR,Bench
10,Tyrell Williams,Wide Receiver,Team_Aponte,20,4,9.995975071000002,-5.995975071000002,Bench,Bench
11,Tyrell Williams,Wide Receiver,Team_Aponte,23,10.200000000000001,9.458060497000002,0.7419395029999993,Flex,Starter
12,Tyrell Williams,Wide Receiver,Team_Aponte,23,2.8,9.293509002000002,-6.493509002000002,Flex,Starter
1,Vance McDonald,Tight End,Easy As_A Bisi,20,5,7.717311877,-2.717311877,Bench,Bench
2,Vance McDonald,Tight End,Easy As_A Bisi,20,19.3,7.4928417524999995,11.807158247500002,Bench,Bench
3,Vance McDonald,Tight End,Easy As_A Bisi,20,1.5,7.800267281000001,-6.300267281000001,Bench,Bench
4,Vance McDonald,Tight End,Easy As_A Bisi,20,0,0,0,Bench,Bench
5,Vance McDonald,Tight End,Easy As_A Bisi,20,4.9,6.287283464,-1.3872834639999994,Bench,Bench
7,Vance McDonald,Tight End,NA,NA,NA,0,NA,NA,Starter
8,Vance McDonald,Tight End,Easy As_A Bisi,6,3.4000000000000004,5.517651674500001,-2.1176516745000002,Tight End,Starter
9,Vance McDonald,Tight End,Easy As_A Bisi,20,11.5,4.8700067805,6.6299932195,Bench,Bench
1,Vikings D/ST,Defense,Heartbreak_Kid,16,19.2,12.426847395999996,6.773152604000003,Defense,Starter
2,Vikings D/ST,Defense,Heartbreak_Kid,16,12.6,11.853145065,0.746854935,Defense,Starter
3,Vikings D/ST,Defense,Heartbreak_Kid,16,15.399999999999999,16.474834495999996,-1.0748344959999976,Defense,Starter
4,Vikings D/ST,Defense,Heartbreak_Kid,16,13.6,14.532566004000003,-0.9325660040000034,Defense,Starter
5,Vikings D/ST,Defense,Heartbreak_Kid,16,19,14.280422993000002,4.719577006999998,Defense,Starter
6,Vikings D/ST,Defense,Heartbreak_Kid,16,14,12.672163907000003,1.3278360929999966,Defense,Starter
7,Vikings D/ST,Defense,Heartbreak_Kid,16,7,12.868625424999998,-5.868625424999998,Defense,Starter
8,Vikings D/ST,Defense,Heartbreak_Kid,16,18.4,16.47395866,1.9260413399999976,Defense,Starter
9,Vikings D/ST,Defense,Heartbreak_Kid,16,9.6,16.523763894,-6.923763893999999,Defense,Starter
10,Vikings D/ST,Defense,Heartbreak_Kid,16,10.399999999999999,12.307669932,-1.907669932000001,Defense,Starter
11,Vikings D/ST,Defense,Heartbreak_Kid,16,10.799999999999999,17.928035639999997,-7.1280356399999985,Defense,Starter
3,Wayne Gallman,Running Back,NA,NA,1.3,2.5345385749,-1.2345385749,NA,Starter
4,Wayne Gallman,Running Back,Dillon_Panthers ,23,24.8,10.9953453665,13.8046546335,Flex,Starter
5,Wayne Gallman,Running Back,Dillon_Panthers ,23,1.4000000000000001,13.049760650000001,-11.649760650000001,Flex,Starter
3,Will Dissly,Tight End,NA,NA,15.2,5.896577564499999,9.3034224355,NA,Starter
4,Will Dissly,Tight End,Soup_du Jour,6,15.2,6.9131240805,8.286875919499998,Tight End,Starter
5,Will Dissly,Tight End,Soup_du Jour,6,10.8,8.3464258205,2.4535741795000003,Tight End,Starter
6,Will Dissly,Tight End,Soup_du Jour,6,0,9.0094164335,-9.0094164335,Tight End,Starter
1,Will Fuller V,Wide Receiver,Heartbreak_Kid,4,7.9,7.7889908565,0.11100914350000046,Wide Receiver,Starter
2,Will Fuller V,Wide Receiver,Heartbreak_Kid,4,6,7.448162752499999,-1.4481627524999992,Wide Receiver,Starter
3,Will Fuller V,Wide Receiver,Heartbreak_Kid,20,7.6000000000000005,8.429110824,-0.8291108239999998,Bench,Bench
4,Will Fuller V,Wide Receiver,Heartbreak_Kid,20,3.8000000000000003,7.8931906545,-4.093190654499999,Bench,Bench
5,Will Fuller V,Wide Receiver,Heartbreak_Kid,4,46.7,8.622736791500001,38.0772632085,Wide Receiver,Starter
6,Will Fuller V,Wide Receiver,Heartbreak_Kid,4,6.9,12.498611013500001,-5.598611013500001,Wide Receiver,Starter
7,Will Fuller V,Wide Receiver,Heartbreak_Kid,4,1.1,11.376200372000001,-10.276200372000002,Wide Receiver,Starter
8,Will Fuller V,Wide Receiver,Heartbreak_Kid,21,0,0,0,IR,Bench
9,Will Fuller V,Wide Receiver,Heartbreak_Kid,21,0,0,0,IR,Bench
10,Will Fuller V,Wide Receiver,Heartbreak_Kid,21,NA,0,NA,IR,Bench
11,Will Fuller V,Wide Receiver,Heartbreak_Kid,21,0,0,0,IR,Bench
1,Zach Ertz,Tight End,Breaston_Plants Inc,6,7.9,10.6748373565,-2.774837356499999,Tight End,Starter
2,Zach Ertz,Tight End,Breaston_Plants Inc,6,13.2,11.655428860499999,1.5445711395000004,Tight End,Starter
3,Zach Ertz,Tight End,Breaston_Plants Inc,6,8.4,11.4971464925,-3.0971464925000003,Tight End,Starter
4,Zach Ertz,Tight End,Breaston_Plants Inc,6,10,11.075885402499999,-1.075885402499999,Tight End,Starter
5,Zach Ertz,Tight End,Breaston_Plants Inc,6,14.2,10.503129112,3.6968708879999994,Tight End,Starter
6,Zach Ertz,Tight End,NightTraen_Reign,6,5.4,11.027868246,-5.627868246,Tight End,Starter
7,Zach Ertz,Tight End,NightTraen_Reign,6,4.800000000000001,11.424139852,-6.624139851999999,Tight End,Starter
8,Zach Ertz,Tight End,NightTraen_Reign,6,3,9.975130003,-6.975130003,Tight End,Starter
9,Zach Ertz,Tight End,NightTraen_Reign,20,20.8,8.858768399,11.941231601,Bench,Bench
10,Zach Ertz,Tight End,NightTraen_Reign,20,NA,0,NA,Bench,Bench
11,Zach Ertz,Tight End,NightTraen_Reign,23,13.9,9.9014042445,3.9985957555000002,Flex,Starter
12,Zach Ertz,Tight End,NightTraen_Reign,6,21.1,11.4211689015,9.678831098500002,Tight End,Starter
